AL,14,2018100618,3,OFCL,0,178N,866W,25.0,0,TD,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,1,178N,866W,24.0,0,TD,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,2,179N,867W,24.0,0,TD,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,3,179N,867W,24.0,1006,TD,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,4,180N,868W,24.0,0,TD,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,5,180N,868W,24.0,0,TD,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,6,181N,869W,24.0,0,TD,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,7,181N,868W,24.0,0,TD,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,8,182N,868W,23.076923076923077,0,TD,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,9,182N,868W,22.22222222222222,0,TD,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,10,183N,868W,21.42857142857143,0,TD,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,11,183N,868W,20.689655172413794,0,TD,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,12,184N,868W,20.0,0,TD,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,13,184N,867W,20.0,0,TD,34,NEQ,20,30,0,0
AL,14,2018100618,3,OFCL,14,185N,866W,19.354838709677416,0,TD,34,NEQ,40,60,0,0
AL,14,2018100618,3,OFCL,15,186N,866W,19.5,0,TD,34,NEQ,60,90,0,0
AL,14,2018100618,3,OFCL,16,186N,865W,18.909090909090907,0,TD,34,NEQ,80,120,0,0
AL,14,2018100618,3,OFCL,17,187N,864W,19.058823529411764,0,TD,34,NEQ,100,150,0,0
AL,14,2018100618,3,OFCL,18,188N,864W,18.514285714285716,0,TD,34,NEQ,120,180,0,0
AL,14,2018100618,3,OFCL,19,188N,862W,18.0,0,TD,34,NEQ,120,180,0,0
AL,14,2018100618,3,OFCL,20,189N,861W,17.684210526315788,0,TD,34,NEQ,120,180,0,0
AL,14,2018100618,3,OFCL,21,189N,860W,16.799999999999997,0,TD,34,NEQ,120,180,0,0
AL,14,2018100618,3,OFCL,22,190N,859W,17.682926829268293,0,TD,34,NEQ,120,180,0,0
AL,14,2018100618,3,OFCL,23,190N,858W,16.86046511627907,0,TD,34,NEQ,120,180,0,0
AL,14,2018100618,3,OFCL,24,191N,857W,16.666666666666664,0,TD,34,NEQ,120,180,0,0
AL,14,2018100618,3,OFCL,25,192N,856W,16.666666666666664,0,TD,34,NEQ,120,175,15,15
AL,14,2018100618,3,OFCL,26,193N,856W,16.956521739130434,0,TD,34,NEQ,120,170,30,30
AL,14,2018100618,3,OFCL,27,194N,856W,17.148936170212764,0,TD,34,NEQ,120,165,45,45
AL,14,2018100618,3,OFCL,28,195N,855W,16.791666666666668,0,TD,34,NEQ,120,160,60,60
AL,14,2018100618,3,OFCL,29,196N,855W,17.632653061224488,0,TD,34,NEQ,120,155,75,75
AL,14,2018100618,3,OFCL,30,197N,855W,17.28,0,TD,34,NEQ,120,150,90,90
AL,14,2018100618,3,OFCL,31,197N,854W,17.568627450980394,0,TD,34,NEQ,120,150,90,90
AL,14,2018100618,3,OFCL,32,198N,854W,17.433962264150942,0,TD,34,NEQ,120,150,90,90
AL,14,2018100618,3,OFCL,33,199N,854W,17.4,0,TD,34,NEQ,120,150,90,90
AL,14,2018100618,3,OFCL,34,200N,854W,18.21428571428571,0,TD,34,NEQ,120,150,90,90
AL,14,2018100618,3,OFCL,35,201N,854W,17.586206896551722,0,TD,34,NEQ,120,150,90,90
AL,14,2018100618,3,OFCL,36,202N,854W,18.083333333333336,0,TD,34,NEQ,120,150,90,90
AL,14,2018100618,3,OFCL,37,203N,853W,18.083333333333336,0,TD,34,NEQ,120,150,90,90
AL,14,2018100618,3,OFCL,38,204N,853W,18.360655737704917,0,TD,34,NEQ,120,150,90,90
AL,14,2018100618,3,OFCL,39,205N,852W,19.161290322580648,0,TD,34,NEQ,120,150,90,90
AL,14,2018100618,3,OFCL,40,206N,852W,19.428571428571427,0,TS,34,NEQ,120,150,90,90
AL,14,2018100618,3,OFCL,41,207N,851W,20.234375,0,TS,34,NEQ,120,150,90,90
AL,14,2018100618,3,OFCL,42,209N,851W,20.49230769230769,0,TS,34,NEQ,120,150,90,90
AL,14,2018100618,3,OFCL,43,210N,851W,20.742424242424242,0,TS,34,NEQ,120,150,88,90
AL,14,2018100618,3,OFCL,44,211N,851W,21.235294117647058,0,TS,34,NEQ,120,150,86,90
AL,14,2018100618,3,OFCL,45,212N,851W,21.17142857142857,0,TS,34,NEQ,120,150,85,90
AL,14,2018100618,3,OFCL,46,214N,851W,21.971830985915496,0,TS,34,NEQ,120,150,83,90
AL,14,2018100618,3,OFCL,47,215N,851W,21.9041095890411,0,TS,34,NEQ,120,150,81,90
AL,14,2018100618,3,OFCL,48,217N,851W,22.4,0,TS,34,NEQ,120,150,80,90
AL,14,2018100618,3,OFCL,49,218N,851W,22.63157894736842,0,TS,34,NEQ,125,150,80,93
AL,14,2018100618,3,OFCL,50,220N,851W,23.653846153846153,0,TS,34,NEQ,130,150,80,96
AL,14,2018100618,3,OFCL,51,222N,851W,23.575,0,TS,34,NEQ,135,150,80,100
AL,14,2018100618,3,OFCL,52,223N,851W,24.37037037037037,0,TS,34,NEQ,140,150,80,103
AL,14,2018100618,3,OFCL,53,225N,851W,25.3855421686747,0,TS,34,NEQ,145,150,80,106
AL,14,2018100618,3,OFCL,54,227N,852W,25.294117647058822,0,TS,34,NEQ,150,150,80,110
AL,14,2018100618,3,OFCL,54,227N,852W,25.294117647058822,0,TS,50,NEQ,60,50,30,50
AL,14,2018100618,3,OFCL,55,228N,853W,26.917647058823533,0,TS,34,NEQ,153,148,78,115
AL,14,2018100618,3,OFCL,55,228N,853W,26.917647058823533,0,TS,50,NEQ,61,50,30,50
AL,14,2018100618,3,OFCL,56,230N,854W,28.058823529411764,0,TS,34,NEQ,156,146,76,120
AL,14,2018100618,3,OFCL,56,230N,854W,28.058823529411764,0,TS,50,NEQ,63,50,30,50
AL,14,2018100618,3,OFCL,57,232N,855W,29.11764705882353,0,TS,34,NEQ,160,145,75,125
AL,14,2018100618,3,OFCL,57,232N,855W,29.11764705882353,0,TS,50,NEQ,65,50,30,50
AL,14,2018100618,3,OFCL,58,233N,856W,30.305882352941175,0,TS,34,NEQ,163,143,73,130
AL,14,2018100618,3,OFCL,58,233N,856W,30.305882352941175,0,TS,50,NEQ,66,50,30,50
AL,14,2018100618,3,OFCL,59,235N,857W,31.388235294117646,0,TS,34,NEQ,166,141,71,135
AL,14,2018100618,3,OFCL,59,235N,857W,31.388235294117646,0,TS,50,NEQ,68,50,30,50
AL,14,2018100618,3,OFCL,60,237N,858W,32.62352941176471,0,TS,34,NEQ,170,140,70,140
AL,14,2018100618,3,OFCL,60,237N,858W,32.62352941176471,0,TS,50,NEQ,70,50,30,50
AL,14,2018100618,3,OFCL,61,238N,858W,34.44705882352941,0,TS,34,NEQ,168,140,70,140
AL,14,2018100618,3,OFCL,61,238N,858W,34.44705882352941,0,TS,50,NEQ,70,50,30,50
AL,14,2018100618,3,OFCL,62,240N,859W,35.16279069767442,0,TS,34,NEQ,166,140,70,140
AL,14,2018100618,3,OFCL,62,240N,859W,35.16279069767442,0,TS,50,NEQ,70,50,30,50
AL,14,2018100618,3,OFCL,63,241N,860W,36.60919540229885,0,HU,34,NEQ,165,140,70,140
AL,14,2018100618,3,OFCL,63,241N,860W,36.60919540229885,0,HU,50,NEQ,70,50,30,50
AL,14,2018100618,3,OFCL,63,241N,860W,36.60919540229885,0,HU,64,NEQ,32,30,20,30
AL,14,2018100618,3,OFCL,64,243N,860W,38.06818181818182,0,HU,34,NEQ,163,140,70,140
AL,14,2018100618,3,OFCL,64,243N,860W,38.06818181818182,0,HU,50,NEQ,70,50,30,50
AL,14,2018100618,3,OFCL,64,243N,860W,38.06818181818182,0,HU,64,NEQ,31,30,20,30
AL,14,2018100618,3,OFCL,65,244N,861W,38.20224719101124,0,HU,34,NEQ,161,140,70,140
AL,14,2018100618,3,OFCL,65,244N,861W,38.20224719101124,0,HU,50,NEQ,70,50,30,50
AL,14,2018100618,3,OFCL,65,244N,861W,38.20224719101124,0,HU,64,NEQ,30,30,20,30
AL,14,2018100618,3,OFCL,66,246N,862W,39.666666666666664,0,HU,34,NEQ,160,140,70,140
AL,14,2018100618,3,OFCL,66,246N,862W,39.666666666666664,0,HU,50,NEQ,70,50,30,50
AL,14,2018100618,3,OFCL,66,246N,862W,39.666666666666664,0,HU,64,NEQ,30,30,20,30
AL,14,2018100618,3,OFCL,67,247N,862W,40.35164835164835,0,HU,34,NEQ,160,140,70,140
AL,14,2018100618,3,OFCL,67,247N,862W,40.35164835164835,0,HU,50,NEQ,70,50,30,50
AL,14,2018100618,3,OFCL,67,247N,862W,40.35164835164835,0,HU,64,NEQ,31,30,20,30
AL,14,2018100618,3,OFCL,68,249N,862W,41.376344086021504,0,HU,34,NEQ,160,140,70,140
AL,14,2018100618,3,OFCL,68,249N,862W,41.376344086021504,0,HU,50,NEQ,70,50,30,50
AL,14,2018100618,3,OFCL,68,249N,862W,41.376344086021504,0,HU,64,NEQ,33,30,20,30
AL,14,2018100618,3,OFCL,69,251N,863W,42.4,0,HU,34,NEQ,160,140,70,140
AL,14,2018100618,3,OFCL,69,251N,863W,42.4,0,HU,50,NEQ,70,50,30,50
AL,14,2018100618,3,OFCL,69,251N,863W,42.4,0,HU,64,NEQ,35,30,20,30
AL,14,2018100618,3,OFCL,70,252N,863W,43.0625,0,HU,34,NEQ,160,140,70,140
AL,14,2018100618,3,OFCL,70,252N,863W,43.0625,0,HU,50,NEQ,70,50,30,50
AL,14,2018100618,3,OFCL,70,252N,863W,43.0625,0,HU,64,NEQ,36,30,20,30
AL,14,2018100618,3,OFCL,71,254N,863W,44.08163265306122,0,HU,34,NEQ,160,140,70,140
AL,14,2018100618,3,OFCL,71,254N,863W,44.08163265306122,0,HU,50,NEQ,70,50,30,50
AL,14,2018100618,3,OFCL,71,254N,863W,44.08163265306122,0,HU,64,NEQ,38,30,20,30
AL,14,2018100618,3,OFCL,72,256N,864W,45.1,0,HU,34,NEQ,160,140,70,140
