AL,14,2018100618,3,OFCL,0,178N,866W,25.0,0,TD,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,1,178N,866W,27.0,0,TD,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,2,179N,867W,29.0,0,TD,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,3,179N,867W,32.0,1006,TD,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,4,180N,868W,34.0,0,TS,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,5,180N,868W,37.0,0,TS,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,6,181N,869W,39.0,0,TS,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,7,181N,868W,42.0,0,TS,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,8,182N,868W,42.30769230769231,0,TS,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,9,182N,868W,43.51851851851852,0,TS,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,10,183N,868W,43.75,0,TS,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,11,183N,868W,44.82758620689655,0,TS,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,11,183N,868W,44.82758620689655,0,TS,50,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,12,184N,868W,45.0,0,TS,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,12,184N,868W,45.0,0,TS,50,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,13,184N,867W,47.5,0,TS,34,NEQ,20,30,0,0
AL,14,2018100618,3,OFCL,13,184N,867W,47.5,0,TS,50,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,14,185N,866W,47.58064516129032,0,TS,34,NEQ,40,60,0,0
AL,14,2018100618,3,OFCL,14,185N,866W,47.58064516129032,0,TS,50,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,15,186N,866W,49.5625,0,TS,34,NEQ,60,90,0,0
AL,14,2018100618,3,OFCL,15,186N,866W,49.5625,0,TS,50,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,16,186N,865W,50.42424242424242,0,HU,34,NEQ,80,120,0,0
AL,14,2018100618,3,OFCL,16,186N,865W,50.42424242424242,0,HU,50,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,16,186N,865W,50.42424242424242,0,HU,64,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,17,187N,864W,52.41176470588235,0,HU,34,NEQ,100,150,0,0
AL,14,2018100618,3,OFCL,17,187N,864W,52.41176470588235,0,HU,50,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,17,187N,864W,52.41176470588235,0,HU,64,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,18,188N,864W,52.45714285714286,0,HU,34,NEQ,120,180,0,0
AL,14,2018100618,3,OFCL,18,188N,864W,52.45714285714286,0,HU,50,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,18,188N,864W,52.45714285714286,0,HU,64,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,19,188N,862W,52.5,0,HU,34,NEQ,120,180,0,0
AL,14,2018100618,3,OFCL,19,188N,862W,52.5,0,HU,50,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,19,188N,862W,52.5,0,HU,64,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,20,189N,861W,53.78947368421052,0,HU,34,NEQ,120,180,0,0
AL,14,2018100618,3,OFCL,20,189N,861W,53.78947368421052,0,HU,50,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,20,189N,861W,53.78947368421052,0,HU,64,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,21,189N,860W,52.5,0,HU,34,NEQ,120,180,0,0
AL,14,2018100618,3,OFCL,21,189N,860W,52.5,0,HU,50,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,21,189N,860W,52.5,0,HU,64,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,22,190N,859W,54.46341463414634,0,HU,34,NEQ,120,180,0,0
AL,14,2018100618,3,OFCL,22,190N,859W,54.46341463414634,0,HU,50,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,22,190N,859W,54.46341463414634,0,HU,64,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,23,190N,858W,53.27906976744186,0,HU,34,NEQ,120,180,0,0
AL,14,2018100618,3,OFCL,23,190N,858W,53.27906976744186,0,HU,50,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,23,190N,858W,53.27906976744186,0,HU,64,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,24,191N,857W,54.666666666666664,0,HU,34,NEQ,120,180,0,0
AL,14,2018100618,3,OFCL,24,191N,857W,54.666666666666664,0,HU,50,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,24,191N,857W,54.666666666666664,0,HU,64,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,25,192N,856W,56.0,0,HU,34,NEQ,120,175,15,15
AL,14,2018100618,3,OFCL,25,192N,856W,56.0,0,HU,50,NEQ,6,0,0,0
AL,14,2018100618,3,OFCL,25,192N,856W,56.0,0,HU,64,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,26,193N,856W,56.08695652173913,0,HU,34,NEQ,120,170,30,30
AL,14,2018100618,3,OFCL,26,193N,856W,56.08695652173913,0,HU,50,NEQ,13,0,0,0
AL,14,2018100618,3,OFCL,26,193N,856W,56.08695652173913,0,HU,64,NEQ,0,0,0,0
